source_ip,packet_size,protocol,true_label
192.168.2.35,1,UDP,attack
192.168.10.113,1032,ICMP,attack
192.168.7.105,251,UDP,normal
192.168.7.249,843,TCP,normal
192.168.8.100,0,TCP,attack
192.168.1.11,632,TCP,normal
192.168.9.53,553,TCP,normal
192.168.6.245,0,TCP,attack
192.168.1.230,33,UDP,normal
192.168.6.195,0,TCP,attack
192.168.9.50,62854,TCP,attack
192.168.1.175,2646,TCP,normal
192.168.1.162,0,TCP,attack
192.168.4.59,12062,TCP,normal
192.168.6.81,0,TCP,attack
192.168.3.28,162,UDP,normal
192.168.7.130,0,TCP,attack
192.168.10.80,0,TCP,attack
192.168.3.18,0,TCP,attack
192.168.1.78,4457,TCP,normal
192.168.5.118,118,UDP,normal
192.168.9.154,0,TCP,attack
192.168.9.88,890,TCP,normal
192.168.7.229,305,TCP,attack
192.168.3.89,0,TCP,attack
192.168.8.93,11102,TCP,normal
192.168.4.44,3977,TCP,normal
192.168.7.6,28,UDP,attack
192.168.4.59,1,UDP,attack
192.168.3.56,1505,TCP,normal
192.168.1.152,2010,TCP,normal
192.168.9.45,0,TCP,attack
192.168.2.95,0,TCP,attack
192.168.1.98,0,TCP,attack
192.168.5.199,0,TCP,attack
192.168.9.161,0,TCP,attack
192.168.1.154,0,TCP,attack
192.168.1.171,1152,TCP,normal
192.168.2.169,1766,TCP,normal
192.168.1.14,0,TCP,attack
192.168.2.108,3529,TCP,normal
192.168.8.99,6045,TCP,normal
192.168.2.142,7671,TCP,normal
192.168.5.123,1947,TCP,normal
192.168.3.54,2243,TCP,normal
192.168.1.79,0,TCP,attack
192.168.7.171,1,UDP,attack
192.168.2.171,172,UDP,normal
192.168.9.71,659,TCP,normal
192.168.10.157,125,UDP,normal
192.168.3.109,0,TCP,attack
192.168.2.132,1,UDP,attack
192.168.10.32,0,TCP,attack
192.168.5.31,7390,TCP,normal
192.168.2.129,3006,TCP,normal
192.168.4.157,5729,TCP,normal
192.168.4.201,182,ICMP,normal
192.168.5.214,5707,TCP,normal
192.168.9.251,30,ICMP,normal
192.168.4.93,8454,TCP,normal
192.168.7.77,0,TCP,attack
192.168.3.12,0,TCP,attack
192.168.9.129,5558,TCP,normal
192.168.4.178,0,TCP,attack
192.168.8.86,0,TCP,attack
192.168.4.2,688,TCP,normal
192.168.1.173,1239,TCP,normal
192.168.2.234,0,TCP,normal
192.168.2.215,748,TCP,normal
192.168.10.173,1,TCP,attack
192.168.8.40,0,TCP,attack
192.168.2.201,90,UDP,normal
192.168.9.21,147,UDP,normal
192.168.2.233,118,UDP,normal
192.168.5.166,3906,TCP,normal
192.168.4.118,92,UDP,normal
192.168.5.69,0,TCP,attack
192.168.8.14,1032,ICMP,attack
192.168.2.210,0,TCP,attack
192.168.3.225,7280,TCP,normal
192.168.1.220,0,TCP,attack
192.168.5.94,3682,TCP,attack
192.168.6.111,607,TCP,normal
192.168.2.26,27,UDP,attack
192.168.1.4,0,TCP,attack
192.168.3.171,177,UDP,normal
192.168.3.86,0,TCP,attack
192.168.6.230,0,TCP,attack
192.168.8.246,610,TCP,normal
192.168.10.70,0,TCP,attack
192.168.2.97,0,TCP,attack
192.168.6.48,0,TCP,attack
192.168.2.104,122,UDP,normal
192.168.7.248,735,TCP,normal
192.168.8.71,3835,TCP,normal
192.168.7.178,1685,TCP,normal
192.168.8.206,84,UDP,normal
192.168.7.168,36,UDP,normal
192.168.3.30,124,UDP,normal
192.168.3.180,0,TCP,attack
192.168.1.253,62854,TCP,attack
192.168.3.28,1370,TCP,normal
192.168.7.235,0,TCP,attack
192.168.10.125,0,TCP,attack
192.168.10.175,670,TCP,normal
192.168.8.48,0,TCP,attack
192.168.10.99,0,TCP,attack
192.168.6.158,305,TCP,attack
192.168.1.222,5771,TCP,normal
192.168.3.125,105,UDP,normal
192.168.8.30,0,TCP,attack
192.168.7.114,37,TCP,normal
192.168.1.18,0,TCP,attack
192.168.5.169,2498,TCP,normal
192.168.6.5,0,TCP,attack
192.168.9.198,35040,TCP,attack
192.168.10.187,8,ICMP,attack
192.168.10.59,0,TCP,attack
192.168.6.134,0,TCP,attack
192.168.9.178,7316,TCP,normal
192.168.10.26,85,ICMP,normal
192.168.7.171,618,TCP,normal
192.168.4.125,122,UDP,normal
192.168.6.171,0,TCP,attack
192.168.7.40,1,UDP,attack
192.168.9.230,105,UDP,normal
192.168.10.15,192,TCP,normal
192.168.1.166,0,TCP,attack
192.168.3.131,0,TCP,attack
192.168.8.220,154,UDP,normal
192.168.8.224,981,TCP,normal
192.168.3.21,4073,TCP,normal
192.168.8.84,0,TCP,attack
192.168.4.86,19888,TCP,normal
192.168.5.14,0,TCP,attack
192.168.9.59,19609,TCP,normal
192.168.9.166,0,TCP,attack
192.168.7.105,1324,TCP,normal
192.168.4.22,78,ICMP,normal
192.168.8.115,1,UDP,attack
192.168.10.116,0,TCP,attack
192.168.2.221,0,TCP,attack
192.168.8.116,126,UDP,normal
192.168.6.32,13154,TCP,normal
192.168.8.192,4239,TCP,normal
192.168.1.28,1271,TCP,normal
192.168.7.107,250,UDP,normal
192.168.1.144,252,UDP,normal
192.168.9.2,0,TCP,attack
192.168.2.204,2384,TCP,normal
192.168.10.248,0,TCP,attack
192.168.10.165,119,UDP,normal
192.168.5.229,0,TCP,attack
192.168.9.145,234,TCP,normal
192.168.4.169,0,TCP,attack
192.168.8.245,0,TCP,attack
192.168.6.95,0,TCP,attack
192.168.1.211,0,TCP,attack
192.168.4.218,0,TCP,attack
192.168.8.86,0,TCP,attack
192.168.9.198,1264,TCP,normal
192.168.10.155,1286,TCP,normal
192.168.8.185,9860,TCP,normal
192.168.6.185,7816,TCP,normal
192.168.8.31,5473,TCP,normal
192.168.2.196,0,TCP,normal
192.168.4.2,1437,TCP,normal
192.168.6.92,0,TCP,attack
192.168.5.142,252,UDP,normal
192.168.9.97,0,TCP,attack
192.168.2.13,1,TCP,attack
192.168.3.128,2083,TCP,normal
192.168.3.212,5987,TCP,normal
192.168.7.29,604,TCP,normal
192.168.5.158,0,TCP,attack
192.168.4.50,0,TCP,attack
192.168.2.240,36,UDP,normal
192.168.7.57,10122,TCP,normal
192.168.8.213,96,UDP,normal
192.168.4.185,172,UDP,normal
192.168.6.29,0,TCP,normal
192.168.7.13,1257,TCP,normal
192.168.10.33,1,UDP,attack
192.168.8.119,0,TCP,attack
192.168.10.246,0,TCP,attack
192.168.9.36,0,TCP,attack
192.168.8.3,1119,TCP,normal
192.168.9.190,7509,TCP,normal
192.168.1.143,0,TCP,attack
192.168.7.216,3939,TCP,normal
192.168.10.125,0,TCP,attack
192.168.9.201,2769,TCP,normal
192.168.3.179,172,TCP,normal
192.168.10.46,0,TCP,attack
192.168.3.28,1,UDP,attack
192.168.7.170,0,TCP,attack
192.168.10.157,2194619,TCP,normal
192.168.6.131,0,TCP,attack
192.168.7.109,2289,TCP,normal
192.168.10.236,654,TCP,normal
192.168.4.72,0,TCP,attack
192.168.7.248,1318,TCP,normal
192.168.6.250,0,TCP,attack
192.168.5.117,0,TCP,attack
192.168.3.37,8,ICMP,attack
192.168.7.156,0,TCP,attack
192.168.9.78,3493,TCP,normal
192.168.9.222,0,TCP,attack
192.168.6.184,0,TCP,attack
192.168.9.163,181,UDP,normal
192.168.4.53,0,TCP,attack
192.168.4.161,0,TCP,attack
192.168.5.177,1311,TCP,normal
192.168.6.237,0,TCP,attack
192.168.3.253,0,TCP,attack
192.168.3.130,0,TCP,attack
192.168.9.179,0,TCP,attack
192.168.6.183,30,ICMP,normal
192.168.2.196,4420,TCP,normal
192.168.6.145,1141,TCP,normal
192.168.8.151,0,TCP,normal
192.168.10.243,0,TCP,attack
192.168.7.174,2705,TCP,normal
192.168.9.75,0,TCP,attack
192.168.7.208,8,ICMP,attack
192.168.1.135,176,UDP,normal
192.168.2.8,0,TCP,attack
192.168.7.39,520,ICMP,attack
192.168.1.173,0,TCP,attack
192.168.1.53,520,ICMP,attack
192.168.5.194,660,TCP,normal
192.168.3.253,0,TCP,attack
192.168.5.176,8,ICMP,attack
192.168.5.39,147,UDP,normal
192.168.1.178,0,TCP,attack
192.168.5.54,181,ICMP,normal
192.168.9.10,8,ICMP,attack
192.168.6.210,0,TCP,attack
192.168.8.28,166,UDP,normal
192.168.10.224,26237,TCP,normal
192.168.9.223,842,TCP,normal
192.168.4.192,2191,TCP,normal
192.168.9.101,5952,TCP,normal
192.168.4.132,0,TCP,attack
192.168.5.179,0,TCP,attack
192.168.1.239,0,TCP,attack
192.168.7.101,179,UDP,normal
192.168.7.246,944,TCP,normal
192.168.6.249,0,TCP,attack
192.168.9.15,1142,TCP,normal
192.168.1.192,0,TCP,attack
192.168.5.53,0,TCP,attack
192.168.10.224,120,UDP,normal
192.168.8.214,695,TCP,normal
192.168.4.235,2563,TCP,normal
192.168.6.195,0,TCP,attack
192.168.10.141,0,TCP,attack
192.168.10.52,84,TCP,normal
192.168.4.77,176,UDP,normal
192.168.8.47,0,TCP,attack
192.168.2.49,8,ICMP,attack
192.168.3.190,0,TCP,attack
192.168.9.32,1556,TCP,normal
192.168.7.12,1295,TCP,normal
192.168.7.73,898,TCP,normal
192.168.9.69,169,UDP,normal
192.168.3.43,0,TCP,attack
192.168.10.218,245,TCP,normal
192.168.5.3,1657,TCP,normal
192.168.6.121,0,TCP,attack
192.168.3.12,0,TCP,attack
192.168.3.239,84,UDP,normal
192.168.6.154,0,TCP,attack
192.168.1.200,0,TCP,normal
192.168.10.217,8,ICMP,attack
192.168.5.127,116,UDP,normal
192.168.10.142,182,ICMP,normal
192.168.6.20,0,TCP,attack
192.168.6.136,23991,TCP,normal
192.168.4.246,1032,ICMP,attack
192.168.3.135,1358,TCP,normal
192.168.2.203,8,ICMP,attack
192.168.9.42,780,TCP,normal
192.168.7.141,0,TCP,normal
192.168.9.105,2944,TCP,normal
192.168.2.91,0,TCP,attack
192.168.4.228,14507,TCP,normal
192.168.4.171,30,ICMP,normal
192.168.6.86,186,UDP,normal
192.168.6.77,0,TCP,normal
192.168.4.245,531,TCP,normal
192.168.10.137,8,ICMP,attack
192.168.8.145,0,TCP,attack
192.168.1.31,0,TCP,attack
192.168.6.116,1,TCP,attack
192.168.4.233,12,TCP,normal
192.168.10.237,8,ICMP,attack
192.168.10.64,30,ICMP,normal
192.168.1.176,383,TCP,normal
192.168.6.99,0,TCP,attack
192.168.2.100,1,TCP,attack
192.168.5.140,30,ICMP,normal
192.168.5.8,0,TCP,attack
192.168.9.212,13847,TCP,normal
192.168.6.133,645,TCP,normal
192.168.9.116,0,TCP,attack
192.168.8.13,1032,ICMP,attack
192.168.5.231,1032,ICMP,attack
192.168.4.84,3005,TCP,normal
192.168.9.23,172,UDP,normal
192.168.2.44,0,TCP,attack
192.168.9.138,1764,TCP,normal
192.168.1.162,6721,TCP,normal
192.168.2.55,0,TCP,attack
192.168.4.223,0,TCP,attack
192.168.7.215,1032,ICMP,attack
192.168.2.54,175,UDP,normal
192.168.9.214,0,TCP,attack
192.168.7.167,0,TCP,attack
192.168.2.193,644,TCP,normal
192.168.3.8,0,TCP,attack
192.168.8.185,0,TCP,attack
192.168.6.11,0,TCP,attack
192.168.2.20,1229,TCP,normal
192.168.1.47,174,UDP,normal
192.168.5.144,0,TCP,attack
192.168.2.149,864,TCP,normal
192.168.4.235,0,TCP,attack
192.168.5.106,0,TCP,attack
192.168.7.117,0,TCP,attack
192.168.7.112,0,TCP,attack
192.168.6.6,880,TCP,normal
192.168.7.174,0,TCP,attack
192.168.2.138,544,TCP,normal
192.168.1.166,119,UDP,normal
192.168.10.18,0,TCP,attack
192.168.10.13,1308,TCP,normal
192.168.2.93,28,UDP,attack
192.168.9.29,0,TCP,attack
192.168.5.203,4480,TCP,normal
192.168.5.157,0,TCP,attack
192.168.2.74,163,UDP,normal
192.168.8.99,743,TCP,normal
192.168.7.212,1184,TCP,normal
192.168.1.123,177,UDP,normal
192.168.3.138,0,TCP,attack
192.168.4.36,2775,TCP,normal
192.168.7.205,1925,TCP,normal
192.168.9.77,0,TCP,attack
192.168.3.78,88,UDP,normal
192.168.6.247,90,UDP,normal
192.168.1.143,0,TCP,attack
192.168.9.38,0,TCP,attack
192.168.2.12,0,TCP,normal
192.168.1.148,525,TCP,normal
192.168.10.102,0,TCP,normal
192.168.9.142,535,TCP,normal
192.168.2.80,602,TCP,normal
192.168.4.193,0,TCP,attack
192.168.6.56,0,TCP,attack
192.168.7.233,0,TCP,normal
192.168.9.38,1628,TCP,normal
192.168.3.49,28,UDP,attack
192.168.4.159,389,TCP,normal
192.168.5.51,0,TCP,attack
192.168.2.48,0,TCP,attack
192.168.10.220,0,TCP,attack
192.168.1.219,216,TCP,normal
192.168.9.120,0,TCP,attack
192.168.9.20,62854,TCP,attack
192.168.5.173,0,TCP,attack
192.168.2.66,180,UDP,normal
192.168.2.52,0,TCP,attack
192.168.10.126,0,TCP,normal
192.168.6.93,1638,TCP,normal
192.168.3.173,1707,TCP,normal
192.168.4.27,1032,ICMP,attack
192.168.5.160,0,TCP,attack
192.168.2.232,510,TCP,normal
192.168.4.83,0,TCP,normal
192.168.8.117,0,TCP,attack
192.168.6.159,0,TCP,attack
192.168.5.179,8,ICMP,attack
192.168.10.41,857,TCP,normal
192.168.10.147,86,UDP,normal
192.168.6.208,182,ICMP,normal
192.168.6.247,147,UDP,normal
192.168.7.45,1032,ICMP,attack
192.168.1.82,3400,TCP,normal
192.168.4.203,0,TCP,attack
192.168.4.184,802,TCP,normal
192.168.7.72,1340,TCP,normal
192.168.6.36,0,TCP,attack
192.168.6.226,251,UDP,normal
192.168.8.120,0,TCP,attack
192.168.8.93,15992,TCP,normal
192.168.5.126,1594,TCP,normal
192.168.9.29,0,TCP,attack
192.168.3.167,8,ICMP,attack
192.168.10.22,6342,TCP,normal
192.168.5.221,103256,TCP,normal
192.168.3.230,0,TCP,normal
192.168.9.52,1118,TCP,normal
192.168.5.189,0,TCP,attack
192.168.2.188,0,TCP,attack
192.168.2.230,120,UDP,normal
192.168.1.219,1690,TCP,normal
192.168.9.163,0,TCP,attack
192.168.1.210,1865,TCP,normal
192.168.10.150,1008,TCP,normal
192.168.7.198,2311,TCP,normal
192.168.10.56,843,TCP,normal
192.168.1.143,7127,TCP,normal
192.168.5.141,170,UDP,normal
192.168.9.122,1,UDP,attack
192.168.3.95,0,TCP,attack
192.168.7.59,0,TCP,attack
192.168.10.189,117,UDP,normal
192.168.5.36,116,UDP,normal
192.168.8.130,8,ICMP,attack
192.168.9.25,1413,TCP,normal
192.168.7.95,693,TCP,normal
192.168.9.4,0,TCP,attack
192.168.4.219,0,TCP,attack
192.168.10.177,2557,TCP,normal
192.168.3.195,0,TCP,attack
192.168.9.37,459,TCP,normal
192.168.8.42,720,TCP,normal
192.168.3.146,0,TCP,attack
192.168.10.170,0,TCP,attack
192.168.3.190,0,TCP,attack
192.168.8.242,155574,TCP,normal
192.168.6.12,252,UDP,normal
192.168.4.196,1,TCP,attack
192.168.8.61,0,TCP,attack
192.168.2.69,0,TCP,attack
192.168.6.61,0,TCP,attack
192.168.1.173,1203,TCP,normal
192.168.4.134,227,TCP,normal
192.168.6.101,0,TCP,attack
192.168.8.236,1617,TCP,normal
192.168.8.227,456,TCP,normal
192.168.1.12,657,TCP,normal
192.168.6.28,1,UDP,attack
192.168.9.164,4289,TCP,normal
192.168.5.215,520,ICMP,attack
192.168.5.150,0,TCP,attack
192.168.9.147,252,UDP,normal
192.168.3.98,0,TCP,normal
192.168.7.95,0,TCP,attack
192.168.10.169,0,TCP,attack
192.168.2.134,0,TCP,attack
192.168.5.98,516,TCP,normal
192.168.4.134,2915,TCP,normal
192.168.7.92,0,TCP,attack
192.168.6.126,0,TCP,attack
192.168.8.229,2125,TCP,normal
192.168.10.3,1133,TCP,normal
192.168.9.227,1032,ICMP,attack
192.168.3.114,0,TCP,attack
192.168.3.60,186,UDP,normal
192.168.2.133,0,TCP,attack
192.168.5.56,0,TCP,attack
192.168.3.49,0,TCP,attack
192.168.3.94,0,TCP,normal
192.168.10.185,0,TCP,attack
192.168.2.171,88,UDP,normal
192.168.4.108,2438,TCP,normal
192.168.6.186,1032,ICMP,attack
192.168.2.125,0,TCP,attack
192.168.8.124,0,TCP,attack
192.168.4.153,8,ICMP,attack
192.168.3.167,0,TCP,attack
192.168.7.7,0,TCP,attack
192.168.4.13,28,UDP,attack
192.168.3.148,0,TCP,attack
192.168.10.43,0,TCP,attack
192.168.3.163,0,TCP,attack
192.168.9.12,146,UDP,normal
192.168.10.39,0,TCP,attack
192.168.1.44,4584,TCP,normal
192.168.5.238,0,TCP,attack
192.168.3.134,1970,TCP,normal
192.168.7.155,0,TCP,attack
192.168.10.165,0,TCP,attack
192.168.1.226,7045,TCP,attack
192.168.5.244,1003,TCP,normal
192.168.2.57,3353,TCP,normal
192.168.8.157,1,TCP,attack
192.168.8.224,1032,ICMP,attack
192.168.8.45,0,TCP,attack
192.168.4.214,0,TCP,attack
192.168.7.155,0,TCP,attack
192.168.3.205,520,ICMP,attack
192.168.10.212,0,TCP,attack
192.168.3.161,31,TCP,attack
192.168.9.69,10389,TCP,normal
192.168.3.187,0,TCP,attack
192.168.6.238,0,TCP,attack
192.168.8.154,0,TCP,attack
192.168.10.19,251,UDP,normal
192.168.4.98,0,TCP,normal
192.168.7.35,181,UDP,normal
192.168.2.6,11219,TCP,normal
192.168.4.135,622,TCP,normal
192.168.9.177,0,TCP,attack
192.168.7.213,115,UDP,normal
192.168.3.157,62854,TCP,attack
192.168.2.47,2271,TCP,normal
192.168.8.232,620,TCP,normal
192.168.10.155,0,TCP,attack
192.168.1.226,754,TCP,normal
192.168.9.130,545,TCP,normal
192.168.2.25,0,TCP,attack
192.168.8.170,7265,TCP,normal
192.168.3.232,0,TCP,attack
192.168.10.140,3050,TCP,normal
192.168.1.231,0,TCP,attack
192.168.7.135,0,TCP,attack
192.168.7.96,613,TCP,normal
192.168.1.180,2271,TCP,normal
192.168.9.111,1205,TCP,normal
192.168.4.242,565,TCP,normal
192.168.8.204,12701,TCP,normal
192.168.7.91,0,TCP,attack
192.168.10.207,11538,TCP,normal
192.168.10.27,971,TCP,normal
192.168.7.36,3685,TCP,normal
192.168.5.124,1118,TCP,normal
192.168.4.234,0,TCP,attack
192.168.2.74,88,UDP,normal
192.168.10.226,1608,TCP,normal
192.168.9.106,1,TCP,attack
192.168.5.50,740,TCP,normal
192.168.1.183,1505,TCP,normal
192.168.1.149,175,UDP,normal
192.168.9.32,2280,TCP,normal
192.168.9.3,0,TCP,attack
192.168.7.169,0,TCP,attack
192.168.4.178,0,TCP,attack
192.168.6.106,0,TCP,attack
192.168.6.29,0,TCP,attack
192.168.3.111,470,TCP,normal
192.168.10.66,1871,TCP,normal
192.168.5.220,175337,TCP,normal
192.168.9.110,1272,TCP,normal
192.168.10.95,637,TCP,normal
192.168.10.72,607,TCP,normal
192.168.7.195,30,ICMP,normal
192.168.4.107,1728,TCP,normal
192.168.9.202,2885,TCP,normal
192.168.9.125,0,TCP,attack
192.168.3.96,5131424,TCP,attack
192.168.9.144,0,TCP,attack
192.168.8.66,0,TCP,attack
192.168.5.149,1,UDP,attack
192.168.6.200,4857,TCP,normal
192.168.7.190,0,TCP,attack
192.168.3.220,1907,TCP,normal
192.168.2.193,0,TCP,attack
192.168.4.116,0,TCP,attack
192.168.3.27,0,TCP,attack
192.168.4.132,0,TCP,attack
192.168.7.203,0,TCP,attack
192.168.6.207,0,TCP,attack
192.168.9.159,383,TCP,normal
192.168.1.43,0,TCP,attack
192.168.7.248,205,UDP,normal
192.168.1.207,0,TCP,attack
192.168.2.212,0,TCP,attack
192.168.3.122,3227,TCP,normal
192.168.10.113,12324,TCP,normal
192.168.2.18,16989,TCP,normal
192.168.5.58,2639,TCP,normal
192.168.6.22,62854,TCP,attack
192.168.10.11,0,TCP,normal
192.168.7.240,0,TCP,attack
192.168.7.159,0,TCP,attack
192.168.9.75,192,TCP,normal
192.168.10.16,0,TCP,attack
192.168.3.165,567,TCP,normal
192.168.8.114,0,TCP,attack
192.168.1.53,959,TCP,attack
192.168.9.75,0,TCP,attack
192.168.4.10,3801,TCP,normal
192.168.10.132,0,TCP,attack
192.168.9.180,0,TCP,attack
192.168.4.159,709,TCP,normal
192.168.3.174,0,TCP,normal
192.168.1.94,0,TCP,attack
192.168.4.169,630,TCP,normal
192.168.1.251,2024,TCP,normal
192.168.3.24,8,ICMP,attack
192.168.5.201,18,ICMP,attack
192.168.7.92,0,TCP,attack
192.168.7.105,2915,TCP,normal
192.168.10.53,0,TCP,attack
192.168.9.5,3523,TCP,normal
192.168.2.237,0,TCP,attack
192.168.2.142,494,TCP,normal
192.168.5.187,2941,TCP,normal
192.168.9.236,0,TCP,attack
192.168.10.91,182,UDP,normal
192.168.6.248,0,TCP,attack
192.168.5.59,142,UDP,normal
192.168.10.248,0,TCP,attack
192.168.4.118,12,TCP,normal
192.168.7.149,4719,TCP,normal
192.168.1.68,0,TCP,attack
192.168.3.106,0,TCP,attack
192.168.9.29,0,TCP,attack
192.168.9.20,6062,TCP,normal
192.168.9.77,176,UDP,normal
192.168.6.244,1474,TCP,normal
192.168.2.207,1,TCP,attack
192.168.9.246,374,TCP,normal
192.168.5.226,7196,TCP,normal
192.168.9.210,0,TCP,attack
192.168.10.66,638,TCP,normal
192.168.8.249,0,TCP,attack
192.168.7.146,7136,TCP,normal
192.168.8.199,119,UDP,normal
192.168.4.195,0,TCP,normal
192.168.6.248,0,TCP,attack
192.168.8.176,84,UDP,normal
192.168.8.231,0,TCP,attack
192.168.10.222,1905,TCP,normal
192.168.1.125,62854,TCP,attack
192.168.2.68,14804,TCP,normal
192.168.2.99,0,TCP,attack
192.168.4.175,8316,TCP,normal
192.168.4.206,0,TCP,attack
192.168.6.107,176,UDP,normal
192.168.6.134,90,UDP,normal
192.168.9.4,174,UDP,normal
192.168.5.65,145,UDP,normal
192.168.5.25,0,TCP,attack
192.168.7.174,14473,TCP,normal
192.168.6.21,1,UDP,attack
192.168.9.240,0,TCP,attack
192.168.3.123,802,TCP,normal
192.168.6.92,2921,TCP,normal
192.168.4.230,9684,TCP,normal
192.168.10.70,175,UDP,normal
192.168.3.244,0,TCP,attack
192.168.4.129,607,TCP,normal
192.168.4.62,0,TCP,attack
192.168.4.225,768,TCP,normal
192.168.5.54,1462276,TCP,normal
192.168.4.53,0,TCP,attack
192.168.4.216,31,UDP,normal
192.168.10.93,0,TCP,attack
192.168.3.201,8,ICMP,attack
192.168.2.32,8,ICMP,attack
192.168.2.175,3335,TCP,normal
192.168.8.159,0,TCP,attack
192.168.1.197,1096,TCP,normal
192.168.9.247,8,ICMP,attack
192.168.1.219,151,TCP,normal
192.168.8.97,0,TCP,attack
192.168.10.82,10697,TCP,normal
192.168.8.231,0,TCP,attack
192.168.10.224,0,TCP,attack
192.168.5.127,0,TCP,attack
192.168.3.254,11079,TCP,normal
192.168.9.73,699,TCP,normal
192.168.7.58,1333,TCP,normal
192.168.10.34,0,TCP,attack
192.168.1.136,86,UDP,normal
192.168.7.124,8,ICMP,attack
192.168.9.10,0,TCP,attack
192.168.9.90,0,TCP,attack
192.168.7.222,554,TCP,normal
192.168.3.119,0,TCP,attack
192.168.2.180,0,TCP,attack
192.168.9.119,0,TCP,attack
192.168.6.178,633,TCP,normal
192.168.1.5,1,UDP,attack
192.168.4.99,6537,TCP,normal
192.168.10.27,0,TCP,attack
192.168.6.94,192,TCP,normal
192.168.10.222,192,TCP,normal
192.168.5.49,1142,TCP,normal
192.168.9.69,623,TCP,normal
192.168.4.70,0,TCP,attack
192.168.8.247,0,TCP,attack
192.168.10.89,252,UDP,normal
192.168.6.49,252,UDP,normal
192.168.8.110,2384,TCP,normal
192.168.4.109,182,UDP,normal
192.168.6.95,3399,TCP,normal
192.168.7.73,4014,TCP,normal
192.168.8.48,489,TCP,normal
192.168.10.35,4133,TCP,normal
192.168.10.177,5685,TCP,normal
192.168.4.210,1601,TCP,normal
192.168.2.186,0,TCP,attack
192.168.5.207,7770,TCP,normal
192.168.4.144,0,TCP,attack
192.168.7.221,0,TCP,attack
192.168.7.52,1197,TCP,normal
192.168.3.206,604,TCP,normal
192.168.3.123,0,TCP,attack
192.168.1.47,0,TCP,attack
192.168.7.129,0,TCP,normal
192.168.3.230,0,TCP,attack
192.168.9.138,0,TCP,attack
192.168.6.203,2024,TCP,normal
192.168.8.78,251,UDP,normal
192.168.5.145,0,TCP,attack
192.168.10.14,1032,ICMP,attack
192.168.7.27,62854,TCP,attack
192.168.3.17,0,TCP,attack
192.168.4.210,0,TCP,attack
192.168.5.123,0,TCP,attack
192.168.2.117,126,UDP,normal
192.168.6.68,0,TCP,attack
192.168.6.94,28,UDP,attack
192.168.9.144,8,ICMP,attack
192.168.5.90,0,TCP,attack
192.168.1.107,20,ICMP,attack
192.168.2.91,1535,TCP,attack
192.168.10.52,0,TCP,attack
192.168.10.149,661,TCP,normal
192.168.9.46,0,TCP,attack
192.168.5.92,2473,TCP,normal
192.168.6.174,1,TCP,attack
192.168.9.126,0,TCP,attack
192.168.8.229,515,TCP,normal
192.168.2.99,0,TCP,attack
192.168.10.75,0,TCP,attack
192.168.8.163,1672,TCP,normal
192.168.3.224,2299,TCP,normal
192.168.3.165,11660,TCP,normal
192.168.6.109,3386,TCP,normal
192.168.10.148,9368,TCP,normal
192.168.7.219,520,ICMP,attack
192.168.2.22,0,TCP,attack
192.168.3.89,0,TCP,normal
192.168.4.82,0,TCP,attack
192.168.6.169,0,TCP,attack
192.168.5.183,1032,ICMP,attack
192.168.5.156,0,TCP,attack
192.168.7.71,0,TCP,attack
192.168.8.201,8,ICMP,attack
192.168.6.193,517,TCP,normal
192.168.10.135,0,TCP,attack
192.168.8.107,1316,TCP,normal
192.168.3.49,0,TCP,attack
192.168.1.34,0,TCP,normal
192.168.4.171,0,TCP,attack
192.168.5.242,2115,TCP,normal
192.168.2.55,16305,TCP,normal
192.168.3.103,0,TCP,attack
192.168.2.26,2482,TCP,normal
192.168.2.241,3189,TCP,attack
192.168.8.142,12165,TCP,normal
192.168.1.8,169,UDP,normal
192.168.7.136,90,UDP,normal
192.168.2.28,0,TCP,attack
192.168.5.160,1992,TCP,normal
192.168.3.23,0,TCP,attack
192.168.7.81,157,UDP,normal
192.168.4.65,245,TCP,normal
192.168.5.115,0,TCP,attack
192.168.3.35,656,TCP,normal
192.168.9.216,28,UDP,attack
192.168.3.9,0,TCP,attack
192.168.1.171,0,TCP,attack
192.168.6.222,0,TCP,attack
192.168.6.223,383,TCP,normal
192.168.8.121,0,TCP,attack
192.168.9.241,114,UDP,normal
192.168.5.142,9044,TCP,normal
192.168.8.36,0,TCP,attack
192.168.9.47,305,TCP,attack
192.168.10.154,3302,TCP,normal
192.168.8.163,520,UDP,normal
192.168.10.113,8,ICMP,attack
192.168.9.165,0,TCP,attack
192.168.9.81,544,TCP,normal
192.168.6.125,0,TCP,attack
192.168.9.60,0,TCP,normal
192.168.2.115,3641,TCP,normal
192.168.5.95,1374,TCP,normal
192.168.7.68,0,TCP,attack
192.168.3.79,123,UDP,normal
192.168.1.2,28,UDP,attack
192.168.9.210,1032,ICMP,attack
192.168.3.90,5548,TCP,normal
192.168.5.122,2495,TCP,normal
192.168.9.4,1,TCP,attack
192.168.8.244,0,TCP,attack
192.168.8.78,159,UDP,normal
192.168.1.198,0,TCP,attack
